,source,author,title,price
1578,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3kvF7DAF024GP4zd_Il-1Q%2Flarger.jpg&width=445,Petro,"Survey, 2021",£900 
1579,https://d7hftxdivxxvm.cloudfront.net?height=454&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F46OvaCjgcatYHTPLzVB5eg%2Flarger.jpg&width=445,SozyOne,"El Mosa, 2021","€3,900 "
1580,https://d7hftxdivxxvm.cloudfront.net?height=358&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrG6SpZ_S9I81r4ENCqv2EA%2Flarger.jpg&width=445,Aldro Thompson Hibbard,"Chioggia, ca. mid-teens to 1920s","US$34,000 "
1581,https://d7hftxdivxxvm.cloudfront.net?height=317&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcRBW0ssZmPI4tbuCV75kdw%2Flarger.jpg&width=445,Damien Hirst,"Requin, 2009","€9,000 "
1582,https://d7hftxdivxxvm.cloudfront.net?height=468&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4tmDZKx3DVHmGz30fbZi7A%2Flarger.jpg&width=445,Hiejin Yoo,"Navigating Life, 2023","US$36,000 "
1583,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVkZk44IImLK5zutUTUvNYQ%2Flarger.jpg&width=445,Jose Manuel Reyes,"On the Lookout, 2020",£495 
1584,https://d7hftxdivxxvm.cloudfront.net?height=644&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNSvzkHe2oBe6shWg9_Mn-w%2Flarger.jpg&width=445,Rubén Rodrigo,"20/7-14/09/21, 2021","US$7,000 "
1585,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FIfIRjU6TXybe-DwvFh8FmQ%2Flarger.jpg&width=445,Simon Job,"FS-002, ca. 2022","£4,200 "
1586,https://d7hftxdivxxvm.cloudfront.net?height=741&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7iIkYXqPAJFxJ6l9Ybt51A%2Flarger.jpg&width=445,Laura Fayer,"Summer Tide , 2023","US$8,000 "
1587,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxtgccPxcm6UQhQdFzwH6hw%2Flarger.jpg&width=445,Giorgio Celin,"Hedgehog’s dilemma III, 2023","US$15,000–US$20,000 "
1588,https://d7hftxdivxxvm.cloudfront.net?height=332&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FzPPjjApFGAmZX8TT2IG9GQ%2Flarger.jpg&width=445,Laura Fayer,"Earth Jewel , 2023","US$8,500 "
1589,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxibicR7CcSnymMVkjP70rg%2Flarger.jpg&width=445,Léo Manelli,"The Urban Kiss NY Subway Station, 2023","US$12,500 "
1590,https://d7hftxdivxxvm.cloudfront.net?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_LJ_wuEpIEMu6o_pYvzIPA%2Flarger.jpg&width=445,Jonni Cheatwood,"Cake Sandwich, 2023","US$27,500 "
1591,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdML4KJD-_IUF4zXVDCIKeQ%2Flarger.jpg&width=445,Janet Chaplin,"Purple Hydrangea, 2022",£660 
1592,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FenO8Cdir48UirQG67gs1Jg%2Flarger.jpg&width=445,Amber Goldhammer,"Love Calls, 2022","US$1,200 "
1593,https://d7hftxdivxxvm.cloudfront.net?height=247&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoSX51vo9PrfDUUOAcUgpYw%2Flarger.jpg&width=445,Katherine Bradford,"Liner 2 parts, 2020","£45,000 "
1594,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSaoqGa8QzF1l3A1f4XTGew%2Flarger.jpg&width=445,Samuel Bak,"Somewhat Above, 1979-1986","US$12,000 "
1595,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUCCj0B_-MSuEVe0NPBe1Lg%2Flarger.jpg&width=445,Ian Rayer-Smith,"Robots make love too, 2022","£7,500–£10,000 "
1596,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FM4M0Vfhr_nzzV0XofR50QA%2Flarger.jpg&width=445,Susana Reberdito,"The Tempest 13, 2021","€3,800 "
1597,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fgvu2YcKiJDGwgq31F4Q6tw%2Flarger.jpg&width=445,Kyle Thurman,"Untitled (108 West 28th Street, New York NY 10001), 2012",$800 
1598,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnCqOfY3IBzU1t1SJYKYKtA%2Flarger.jpg&width=445,Yayoi Kusama,"Dots-Obsession, 2005","US$450,000–US$500,000 "
1599,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fq4gURKmTDhcp5F1JYfQ4ZA%2Flarger.jpg&width=445,"CRASH (John ""Crash"" Matos)","Unfinished A, 2015","US$3,000 "
1600,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqketI9_X3ZySAIKECs4jUw%2Flarger.jpg&width=445,Marlon Portales,"Repost XVI, 2020","US$1,200 "
1601,https://d7hftxdivxxvm.cloudfront.net?height=320&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FIRlBKKMMpr20m9BV-hAl6Q%2Flarger.jpg&width=445,Mia Sandhu,"Untitled 5, 2023","US$4,400 "
1602,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlfRLIT2wPOGNXZ6VoKmFGQ%2Flarger.jpg&width=445,Judith Grassl,"Peaches, 2023",€820 
1603,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FInVmAb6rNUEdDOGsEH9epg%2Flarger.jpg&width=445,Lara Lanawi,"Dream, 2022","€1,400 "
1604,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYED0FCpzEeiFXi7_0FETIw%2Flarger.jpg&width=445,Achille Perilli,"Il tardo ritardo, ( the late delay ), 2009","€9,500 "
1605,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2Xu1FoaK_poH4khPJl89BQ%2Flarger.jpg&width=445,Raymond Logan,"Robot One, 2016","US$1,500 "
1606,https://d7hftxdivxxvm.cloudfront.net?height=294&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCSzFcxTWxxZKO3fasWd2yg%2Flarger.jpg&width=445,Peter Tunney,"American Flag , ca. 2012","US$75,000 "
1607,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Ff5JDs0gLXOaq45-GkNpTlA%2Flarger.jpg&width=445,Kevin Foote,"Mother, 2023","US$2,500 "
1608,https://d7hftxdivxxvm.cloudfront.net?height=327&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQR7s34hD30lsYNNhWMNQhw%2Flarger.jpg&width=445,Oliver Pyle,"Last Light, Amberley, 2022",£395 
1609,https://d7hftxdivxxvm.cloudfront.net?height=278&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9EV7cPoGgws29qRMFg76Rw%2Flarger.jpg&width=445,Deborah Zlotsky,"Diaspora 3, 2023","US$16,000 "
1610,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4Y_ABjof-txTB2_OvzjQag%2Flarger.jpg&width=445,What Is Adam,"Archway, 2023","US$5,500 "
1611,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FA3dS0DqgXSWH-AcaT7yYCg%2Flarger.jpg&width=445,Avery Palmer,"Discoverer of Destiny , 2018","US$1,100 "
1612,https://d7hftxdivxxvm.cloudfront.net?height=218&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_7m2DA14GicCkbCcYwtJZw%2Flarger.jpg&width=445,Huguette Caland,"Femme untitled, 1992","£65,000 "
1613,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVcPodrUJvOZG746-0lzQRw%2Flarger.jpg&width=445,Kevin Earl Taylor,"Parabola, 2023","US$6,500 "
1614,https://d7hftxdivxxvm.cloudfront.net?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdUFkZ5_ZmSXwoQ-mxSt7EQ%2Flarger.jpg&width=445,José Reyes Meza,"GALLEO, 1994","US$4,700 "
1615,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrKU5ncZRlQcB9m4A9SR-dQ%2Flarger.jpg&width=445,Era Leisner,"Fox coat II, 2023","US$2,000 "
1616,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FalJo6WS2GD7QKiqoFN4LSw%2Flarger.jpg&width=445,Ian Rayer-Smith,"Army dreamers, 2022","£10,000–£15,000 "
1617,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FL8F_GCzF1hy9YKAFgdLVYg%2Flarger.jpg&width=445,Jisbar,"Google Luxe David, 2023","US$9,900 "
1618,https://d7hftxdivxxvm.cloudfront.net?height=278&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtfXAxya1MfeiRHvR2SBlag%2Flarger.jpg&width=445,Jose Royo,"La Mandolina, 2002","US$16,500 "
1619,https://d7hftxdivxxvm.cloudfront.net?height=229&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtppxZ4AbaACLQIjuwlC_gQ%2Flarger.jpg&width=445,Jose Manuel Reyes,"Two Robins, 2020",£795 
1620,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBIZlu7RspJqqXHhZFuhF8w%2Flarger.jpg&width=445,Simone Bellusci,"Noite azul, 2018","€2,200 "
1621,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKc-qYAGshi84ZQHHoOM6tg%2Flarger.jpg&width=445,Lavaughan Jenkins,"Morning Sunrise, 2022","US$20,000 "
1622,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWU4tXDp11jMd1zoPa9VTFA%2Flarger.jpg&width=445,MS.PRIYANKA CHANDRA,"The story might be called ""Resilience"" or ""hope"" or even ""Freedom"". Its the story of her., 2022","€12,550 "
1623,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FO-TIJOtzWfh_keqjPjTmWA%2Flarger.jpg&width=445,Lee Mullican,"Ancient Place, 1974","US$65,000 "
1624,https://d7hftxdivxxvm.cloudfront.net?height=344&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSsH_Ior7In621_ZwESHFnQ%2Flarger.jpg&width=445,Beltrán Obregón,"Pintura calibradora 2, 2009","US$6,600 "
1625,https://d7hftxdivxxvm.cloudfront.net?height=809&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FIG9bRpJSLS9mSa4alWPtnA%2Flarger.jpg&width=445,Chip Haggerty,"Everybody Skis, 2021","US$2,500 "
1626,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FDpt68AMGWJjLpvfNAuBLGQ%2Flarger.jpg&width=445,iota,"No title, 2022","€3,000 "
1627,https://d7hftxdivxxvm.cloudfront.net?height=324&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FX_P0zeyexcV5e4VODWDmYQ%2Flarger.jpg&width=445,Thomas Zitzwitz,"Untitled, 2020","€3,000 "
1628,https://d7hftxdivxxvm.cloudfront.net?height=337&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FFuRpn_rf1QyPo8KTFxi_RQ%2Flarger.jpg&width=445,Purvis Young,"Purivs Young Large 31"" Signed Original Painting Rainbow Truck, 1980-2000","US$3,450 "
1629,https://d7hftxdivxxvm.cloudfront.net?height=373&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVJ3vpe5M0uWA8HiJIB-Lhw%2Flarger.jpg&width=445,Stanislav Pamukchiev,"The Island, 1984","€2,400 "
1630,https://d7hftxdivxxvm.cloudfront.net?height=729&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FbsK0-VsivmyFYU9hpmSk5w%2Flarger.jpg&width=445,Marlon Portales,"Darkness song, 2023","US$8,000 "
1631,https://d7hftxdivxxvm.cloudfront.net?height=364&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FyIWPmFkOjtwmuuZmyvBpmw%2Flarger.jpg&width=445,Kellie Newsome,"Ruby Red Kisses, 2023",US$275 
1632,https://d7hftxdivxxvm.cloudfront.net?height=370&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfJnrm8F59Tr5zi-eo5H2UA%2Flarger.jpg&width=445,Tuukka Tammisaari,"Climates, 2023","€7,500–€10,000 "
1633,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnaBw1dIgzdhNT4WZE1LZJw%2Flarger.jpg&width=445,Salvador Dalí,"Biblia Sacra 68 – Seduxisti me, Domine (The Lord Has Persuaded Me);  Biblia Sacra 75 – Hircus caprarum super faciem (The Goat is on the Face);  Biblia Sacra 95 – Consummatum est! (It is Finished) (1964), 1964","US$155,000 "
1634,https://d7hftxdivxxvm.cloudfront.net?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F06ziYqKcTjBZ_K9G_oz_MQ%2Flarger.jpg&width=445,Maurizio Vinanti,"Dita Giocose - Playful Fingers, 2022",€750 
1635,https://d7hftxdivxxvm.cloudfront.net?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FbzZShk_BblC6RXrje4BSKA%2Flarger.jpg&width=445,Kirstie Tebbs,"How A Spider Weaves Her Web, 2021",US$400 
1636,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXvW3HsDAvX_BymqdjoaFuw%2Flarger.jpg&width=445,Kristin Moore,"California Palms, 2023","US$12,500 "
1637,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhKpdhJveecz8-y23uNl_mg%2Flarger.jpg&width=445,Matija Bobicic,"Blood Angel, 2023","US$7,500–US$8,500 "
1638,https://d7hftxdivxxvm.cloudfront.net?height=489&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FzMtEJnn0tpWVb_X5H5t9Mw%2Flarger.jpg&width=445,Agnieszka Srokosz,"Tower, 2023","€2,300 "
1639,https://d7hftxdivxxvm.cloudfront.net?height=404&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVSYdLfAvMASZ-CFO74M5RQ%2Flarger.jpg&width=445,Monica Kim Garza,"Card Players, 2023","US$10,000–US$15,000 "
1640,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtFth1iklIFASZ6_jXlrfBA%2Flarger.jpg&width=445,Jeremy Mann,"Figure in Lavender and Blue, 2021","US$3,500 "
1641,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fy0xTPScz7Y_i6W8HK7yJkA%2Flarger.jpg&width=445,"David ""Mr. StarCity"" White","Finishing What We Started, 2020","US$30,000 "
1642,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqXtPyG3o8kNR7NmfI6y5DQ%2Flarger.jpg&width=445,yunnGold,"Joy of Soul, 2023",US$463 
1643,https://d7hftxdivxxvm.cloudfront.net?height=324&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8g4QHtu_YI7ea-bI-k8Jwg%2Flarger.jpg&width=445,Carl Schlademan,"Through the Still Surface, 20th Century","US$3,895 "
1644,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqtC5H19VbG7KsT_vaMRXKg%2Flarger.jpg&width=445,Natalia Juncadella,"Tinto En La Terraza, 2022","US$10,000 "
1645,https://d7hftxdivxxvm.cloudfront.net?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwSta8JV9aSDpQIxqxp-N4w%2Flarger.jpg&width=445,William Lachance,"Away Park (diptych), 2023","US$30,000–US$40,000 "
1646,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0e4EvWHsr-rcB96TP0xwpA%2Flarger.jpg&width=445,Klaus Staudt,"point of silence (1/1297), 2018","€34,000 "
1647,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGfCEfn_5gq7kw2wOZcLyJA%2Flarger.jpg&width=445,Joyce Jinn,"Let’s fly! - Discovery of the World 172, 2022","US$2,135 "
1648,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqrkFuhYjvcfmJk4RvyKvBw%2Flarger.jpg&width=445,Blek le Rat,"7 Danseuse, 2021","US$43,800 "
1649,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Frb4b9HZMbqsg8tTiV3KP6w%2Flarger.jpg&width=445,Yin Kun,"Belancholy Bottle, 2022","US$16,800 "
1650,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fvg_-EoLJSIJTExja1YHVbQ%2Flarger.jpg&width=445,Grace Metzler,"Church basement hang before the big 'I do's', 2022","US$15,500 "
1651,https://d7hftxdivxxvm.cloudfront.net?height=380&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhSYWBBkDdLDecopCf2Y5Jw%2Flarger.jpg&width=445,David Sheldon,"Annihilation, 2023","US$12,500 "
1652,https://d7hftxdivxxvm.cloudfront.net?height=454&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FsA7GFSs_-61ZCgVYQA0aDw%2Flarger.jpg&width=445,MS.PRIYANKA CHANDRA,"Amidst of all the chaos , 2022","€10,400 "
1653,https://d7hftxdivxxvm.cloudfront.net?height=542&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FziZT7gHZpOTr-DpHw3uJPg%2Flarger.jpg&width=445,Lise Zia,"Whats up, 2022","€2,200 "
1654,https://d7hftxdivxxvm.cloudfront.net?height=872&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FFbyajK_AeVLRpjIrNTUqbQ%2Flarger.jpg&width=445,Jean Gabriel Domergue,"Charming lady under parasol, 1923","€12,500 "
1655,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FF2WLBtibjEZj_noaznr_8Q%2Flarger.jpg&width=445,Gershon Benjamin,"Trees in Autumn, 1949","$1,500 "
1656,https://d7hftxdivxxvm.cloudfront.net?height=542&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fue4NdlgcqzoaMV5w9OGHtA%2Flarger.jpg&width=445,Morgan Auten Smith,"Learning to Make Spells 6, 2021",US$400 
1657,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVolFnR621oSDGnDHGYgkDQ%2Flarger.jpg&width=445,Bruno Cantais,"Travelling (En Voyage), 2023",US$170 
1658,https://d7hftxdivxxvm.cloudfront.net?height=500&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuYUZwyxgLgs0Yqh68A_J0w%2Flarger.jpg&width=445,Agostino Bonalumi,"Blu, 1971","US$200,000–US$300,000 "
1659,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRnyGv-bX4Ir91OV_DrwybA%2Flarger.jpg&width=445,Minu Achrekar," Quiet Solitude, 2022",£540 
1660,https://d7hftxdivxxvm.cloudfront.net?height=393&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqOs0Feae-qnR4lPLKr59HA%2Flarger.jpg&width=445,Hiroshi Sato,"Under Shade, 2021","US$11,000 "
1661,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fk5lGH0F-fBln3ErrXvYAxQ%2Flarger.jpg&width=445,Lisa Fellerson,"Nouveau Lavender, 2021","US$6,350 "
1662,https://d7hftxdivxxvm.cloudfront.net?height=729&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fb2Y08cdyfK7gNmDRmIuqkw%2Flarger.jpg&width=445,Erin Garrity-Duffey,"Hold On, 2022","US$4,500 "
1663,https://d7hftxdivxxvm.cloudfront.net?height=483&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKjC_41gaFjM3AoFKSWl2lg%2Flarger.jpg&width=445,Jack Graves III,"Toto's Shangri La Supreme, 2023","US$4,000 "
1664,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-k-Sl0GcL6eiHZDgUw_LHg%2Flarger.jpg&width=445,Dorothy Knowles,"Clouds and Prairie , 2007","US$32,500 "
1665,https://d7hftxdivxxvm.cloudfront.net?height=500&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgFqes0F1QyG4b3Khy3Q6cQ%2Flarger.jpg&width=445,Julian Opie,"Elena swam amongst the fishes 1, 2002","£50,000 "
1666,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEsvJLr9UiK4aXojTF0rRKg%2Flarger.jpg&width=445,Lise Zia,"Happy Days, 2022","€2,200 "
1667,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fkft3ROJGgjV0nVdbnDmeeg%2Flarger.jpg&width=445,Robert Baribeau,"Untitled (000503); Untitled (000508); Untitled (000509) (three works), 2003","$1,200 "
1668,https://d7hftxdivxxvm.cloudfront.net?height=311&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLxn_Dt3CCaPb_zMl_vBAVg%2Flarger.jpg&width=445,Oliver Pyle,"Summer Sparkle on the Arun, 2022",£495 
1669,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMhuDDYKZVsguw9o-dQeSeQ%2Flarger.jpg&width=445,Ian Rayer-Smith,"Veils and sentiments, 2022","£7,500–£10,000 "
1670,https://d7hftxdivxxvm.cloudfront.net?height=364&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdT6_gmhqL5gvzm275JS3tQ%2Flarger.jpg&width=445,Constantin Schroeder,"Hands, 2023","€7,500 "
1671,https://d7hftxdivxxvm.cloudfront.net?height=260&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQ3ERnbn1R6D1rhjJEkMrDw%2Flarger.jpg&width=445,Barbara Zablocka,"Intersection, 2022","€1,500 "
1672,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKl3mkrADDRiBnJtzBIps6w%2Flarger.jpg&width=445,Caroline McMillan,"Kynance Cove, 2022",£355 
